Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Job Title,Role,Job Portal,skills,Company
8.06639E+14,4 to 13 Years,BBA,62-82,Bissau,Guinea-Bissau,11.8037,-15.1804,Contract,123542,18-05-2023,Female,Marketing Specialist,Content Marketing Manager,Idealist,Content strategy Content creation Blog management Content promotion SEO Analytics and reporting,BorgWarner
1.70921E+15,2 to 13 Years,BCA,58-127,Mbabane,Eswatini,26.5225,31.4659,Full-Time,120763,13-09-2022,Male,Business Analyst,Data Business Analyst,FlexJobs,"Data analysis Data modeling Data visualization SQL Data tools (e.g., Tableau)",Rightmove
2.80326E+15,3 to 15 Years,B.Com,61-114,Kigali,Rwanda,-1.9403,29.8739,Contract,117721,03-03-2022,Female,Account Manager,Client Relationship Manager,Monster,Client relationship management Customer service Communication skills,Woodside Petroleum
1.75885E+15,1 to 10 Years,BBA,56-120,Tunis,Tunisia,33.8869,9.5375,Contract,95809,11-06-2023,Both,Investment Banker,Financial Analyst,USAJOBS,Financial analysis Data analysis Financial modeling,Daimler AG (now known as Mercedes-Benz AG)
1.32233E+13,0 to 11 Years,BCA,64-118,Beirut,Lebanon,33.8547,35.8623,Full-Time,67801,01-09-2022,Male,Speech Therapist,Speech Pathologist,Dice,Speech pathology Articulation therapy Language disorders Speech assessment Therapy planning Communication skills,Evonik Industries AG
6.98677E+14,0 to 9 Years,B.Tech,56-93,Lilongwe,Malawi,-13.2543,34.3015,Full-Time,51021,21-08-2022,Female,Event Planner,Corporate Event Planner,Snagajob,Corporate event planning Corporate branding Corporate communication Audiovisual equipment Crisis management,DXC Technology
1.6687E+15,3 to 12 Years,BA,58-114,Damascus,Syrian Arab Republic,34.8021,38.9968,Temporary,128390,28-06-2022,Both,Network Administrator,Systems Administrator,Indeed,"System administration Server maintenance Active Directory Backup and recovery Cloud computing (e.g., AWS, Azure) Troubleshooting IT security best practices Collaboration Problem-solving Attention to detail Communication skills Technical knowledge",ThyssenKrupp AG
1.37426E+15,5 to 14 Years,BBA,63-112,Addis Ababa,Ethiopia,9.145,40.4897,Full-Time,39751,05-08-2022,Female,Financial Analyst,Investment Analyst,LinkedIn,Financial analysis Investment evaluation Portfolio management Data analysis,Olin
2.12971E+15,5 to 14 Years,B.Com,57-100,Oslo,Norway,60.472,8.4689,Contract,44495,21-04-2023,Female,Process Engineer,Chemical Engineer,The Muse,Chemical engineering Process design Chemical reactions Safety protocols Laboratory techniques Problem-solving skills,Centrica
1.2389E+15,5 to 15 Years,BBA,65-108,Seoul,North Korea,40.3399,127.5101,Part-Time,31477,10-01-2023,Male,Legal Assistant,Paralegal,Jobs2Careers,"Legal research Document drafting Case management E-filing Legal databases (e.g., LexisNexis) Client communication Deposition preparation Trial support Ethics and confidentiality Attention to detail Communication skills Legal software proficiency",UFP Industries
5.72826E+14,1 to 13 Years,BA,61-112,Oranjestad,Aruba,12.5211,-69.9683,Temporary,80921,21-10-2022,Female,HR Manager,Employee Development Manager,The Muse,Training and development Performance management Learning programs Employee engagement Coaching and mentoring,Fortune Brands Innovations
4.58648E+14,0 to 8 Years,BBA,59-121,Dublin,Ireland,53.1424,-7.6921,Part-Time,126428,14-09-2023,Both,Accountant,Financial Accountant,Idealist,"Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge",Tata Consultancy Services (TCS)
1.18002E+15,4 to 10 Years,M.Com,65-108,Helsinki,Finland,61.9241,25.7482,Part-Time,60108,28-07-2022,Male,Teacher,Classroom Teacher,FlexJobs,Teaching pedagogy Classroom management Curriculum development Student assessment Differentiated instruction,Best Buy
1.46042E+15,5 to 10 Years,BA,62-111,Asmara,Eritrea,15.1794,39.7823,Contract,28151,18-12-2022,Male,Network Engineer,Wireless Network Engineer,Idealist,Wireless network design and architecture Wi-Fi standards and protocols RF (Radio Frequency) planning and optimization Wireless security protocols Troubleshooting wireless network issues,WHSmith
1.25503E+15,5 to 8 Years,B.Tech,56-99,Kathmandu,Nepal,28.3949,84.124,Intern,17570,17-09-2022,Male,Family Nurse Practitioner,Pediatric Nurse Practitioner,FlexJobs,Pediatric healthcare Pediatric assessment Pediatric treatment Patient education Pediatric pharmacology,Brambles Limited
3.01549E+15,3 to 11 Years,PhD,59-105,Pretoria,South Africa,-30.5595,22.9375,Part-Time,20248,02-06-2022,Female,SEO Specialist,SEO Analyst,Internships.com,"Search engine optimization Keyword research SEO tools (e.g., Google Analytics, SEMrush) On-page and off-page optimization",Seaboard
2.65879E+15,1 to 13 Years,BBA,57-128,Kuwait City,Kuwait,29.3117,47.4818,Temporary,32878,25-01-2023,Female,Supply Chain Manager,Demand Planner,Internships.com,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Fox
2.18844E+15,3 to 10 Years,M.Tech,59-85,Ashgabat,Turkmenistan,38.9697,59.5563,Part-Time,95079,17-09-2022,Female,Software Architect,Cloud Architect,SimplyHired,"Cloud computing platforms (AWS, Azure, etc.) Cloud security Containerization (Docker, Kubernetes)",Lumen Technologies
1.44337E+15,3 to 14 Years,MCA,64-127,Port-au-Prince,Haiti,18.9712,-72.2852,Temporary,98988,24-07-2023,Both,Speech Therapist,Speech Pathologist,Idealist,Speech pathology Articulation therapy Language disorders Speech assessment Therapy planning Communication skills,Commercial Metals
2.78446E+15,1 to 15 Years,M.Com,60-127,Castries,St. Lucia,13.9094,-60.9789,Intern,102361,11-09-2022,Female,Legal Secretary,Legal Assistant,FlexJobs,Legal research Document drafting Communication skills Legal software proficiency Attention to detail,Fluor
1.93966E+15,1 to 10 Years,B.Com,61-115,Dublin,Ireland,53.1424,-7.6921,Intern,24018,25-08-2023,Both,Administrative Assistant,Executive Assistant,CareerBuilder,"Calendar management Travel coordination Meeting scheduling Correspondence and communication Office organization Confidentiality Time management Problem-solving Attention to detail Communication skills Technology proficiency (e.g., MS Office)",Corteva
5.73888E+14,3 to 11 Years,BCA,55-129,Yerevan,Armenia,40.0691,45.0382,Temporary,62991,28-03-2022,Female,Purchasing Agent,Inventory Manager,Internships.com,Inventory control Demand forecasting Supply chain management Data analysis Warehouse management,Anglo American plc
2.3381E+15,3 to 14 Years,BCA,58-109,Dodoma,Tanzania,-6.369,34.8888,Intern,126365,25-02-2023,Male,Email Marketing Specialist,Deliverability Analyst,The Muse,"Email deliverability best practices Spam filter testing List hygiene Blacklist monitoring Email authentication (e.g., SPF, DKIM) Deliverability metrics analysis Troubleshooting deliverability issues Communication skills Data analysis Attention to detail",InterContinental Hotels Group
1.31538E+15,3 to 9 Years,BBA,60-88,Rabat,Morocco,31.7917,-7.0926,Contract,58438,04-04-2023,Male,Investment Advisor,Wealth Advisor,Stack Overflow Jobs,Financial planning Investment knowledge Relationship management Communication skills Analytical skills,Auto Trader Group
4.64728E+14,2 to 13 Years,BCA,56-113,Helsinki,Finland,61.9241,25.7482,Temporary,69557,29-10-2022,Male,Marketing Director,Brand Director,SimplyHired,Brand strategy Brand development Creative direction Brand management Market research,Kimberly-Clark
5.51377E+14,3 to 13 Years,M.Com,55-84,Ankara,Turkey,38.9637,35.2433,Contract,28699,19-07-2023,Male,Software Tester,Automation Tester,Internships.com,"Test automation tools (e.g., Selenium, Appium) Scripting languages (e.g., Python, Java) Test framework development Continuous integration tools Test data management",Honeywell International
2.7115E+15,0 to 12 Years,BA,59-86,Singapore,Singapore,1.3521,103.8198,Intern,110058,06-07-2023,Both,Landscape Architect,Residential Landscape Designer,Dice,Landscape design Plant selection and care Hardscape design,Agricultural Bank of China
1.41169E+15,1 to 13 Years,MCA,59-105,AsunciÃƒÂ³n,Paraguay,-23.442503,-58.443832,Contract,19571,10-10-2022,Female,Customer Service Representative,Live Chat Support Agent,Stack Overflow Jobs,Live chat support Online customer communication Problem resolution,Publix Super Markets
1.81673E+15,5 to 8 Years,M.Com,60-125,Apia,Samoa,-13.759,-172.1046,Intern,134258,17-04-2022,Female,UX/UI Designer,Interaction Designer,Monster,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,Drax Group
2.68712E+15,2 to 15 Years,B.Com,58-130,Kinshasa,Democratic Republic Of Congo,-4.0383,21.7587,Temporary,43100,01-08-2023,Male,Marketing Director,Digital Marketing Director,Glassdoor,Digital marketing strategy Marketing analytics Team leadership Content marketing SEO and SEM proficiency,Builders FirstSource
1.07532E+15,4 to 12 Years,BBA,57-122,Kinshasa,Democratic Republic Of Congo,-4.0383,21.7587,Contract,44963,04-03-2023,Female,Executive Assistant,Office Manager,Indeed,Office administration and management Budgeting and expense tracking Team coordination and supervision Facility management Vendor and supplier relations,Royal Dutch Shell
1.87908E+15,5 to 14 Years,BA,65-109,Amman,Jordan,30.5852,36.2384,Temporary,41585,14-02-2023,Female,Customer Success Manager,Customer Support Specialist,Jobs2Careers,Customer service Problem-solving Communication skills Ticketing system usage Product knowledge,PG&E
7.52814E+13,1 to 15 Years,PhD,55-115,Santo Domingo,Dominican Republic,18.7357,-70.1627,Intern,123281,14-05-2023,Male,Interior Designer,Residential Interior Designer,Stack Overflow Jobs,Residential interior design Space planning Color theory and selection Furniture and materials selection 3D modeling and rendering,Northern Star Resources
2.30137E+14,3 to 11 Years,B.Com,58-82,Moroni,Comoros,-11.6455,43.3333,Contract,61257,18-04-2022,Both,Investment Banker,Financial Analyst,FlexJobs,Financial analysis Data analysis Financial modeling,Associated British Foods
6.19053E+14,5 to 15 Years,M.Tech,56-116,Rome,Italy,41.8719,12.5674,Part-Time,110001,25-07-2023,Female,Teacher,Special Education Teacher,The Muse,Special education strategies Individualized education plans (IEPs) Behavior management techniques Collaboration with support staff Special education laws and regulations knowledge,ServiceNow
1.25063E+15,0 to 8 Years,M.Tech,61-81,Prague,Czech Republic,49.8175,15.473,Intern,78901,24-04-2022,Female,Mechanical Engineer,HVAC Engineer,Glassdoor,Knowledge of HVAC systems and equipment Mechanical engineering skills Problem-solving abilities AutoCAD proficiency HVAC design and installation expertise,Travis Perkins
2.52683E+15,3 to 12 Years,B.Com,64-127,Cairo,Egypt,26.8206,30.8025,Contract,59701,01-11-2022,Female,Procurement Manager,Procurement Analyst,ZipRecruiter,Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Philip Morris International
5.21343E+14,2 to 14 Years,M.Tech,63-124,City of Baghdad,Iraq,33.2232,43.6793,Part-Time,81055,30-01-2022,Both,Office Manager,Facilities Manager,Internships.com,Facilities management Property maintenance Space planning Budget management Health and safety compliance Vendor management,The Walt Disney Company
2.91739E+15,4 to 11 Years,MCA,60-92,Nouakchott,Mauritania,21.0079,-10.9408,Contract,22412,25-05-2022,Both,Project Coordinator,Project Manager,Dice,Project planning and scheduling Budget management Risk assessment and mitigation Stakeholder communication Agile or Waterfall methodologies,Illinois Tool Works
4.12788E+14,5 to 8 Years,BCA,63-83,Kabul,Afghanistan,33.9391,67.71,Temporary,125743,26-04-2022,Male,Systems Engineer,Cloud Systems Engineer,FlexJobs,"Cloud systems engineering Cloud infrastructure (e.g., AWS, Azure) DevOps practices Automation Security in the cloud Disaster recovery Scalability",Coupang
4.97886E+14,4 to 11 Years,B.Tech,63-88,Basseterre,St. Kitts and Nevis,17.3578,-62.7829,Contract,68039,12-02-2023,Male,Customer Service Manager,Customer Support Manager,Jobs2Careers,Customer support Team leadership Customer satisfaction Issue resolution Performance metrics Training and development,Biogen
7.56203E+14,0 to 15 Years,BA,64-80,Praia,Cabo Verde,16.5388,-23.0418,Temporary,50421,03-02-2023,Both,Software Engineer,DevOps Engineer,Jobs2Careers,"Automation and scripting (e.g., Python, Bash) Continuous Integration/Continuous Deployment (CI/CD) Containerization (e.g., Docker, Kubernetes) Infrastructure as Code (e.g., Terraform, Ansible) Cloud platforms (e.g., AWS, Azure, GCP) Monitoring and troubleshooting skills",Consolidated Edison
2.26821E+14,0 to 15 Years,M.Com,55-117,Bangui,Central African Republic,6.6111,20.9394,Contract,98115,14-08-2023,Female,Software Tester,Quality Assurance Analyst,Glassdoor,"Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",EQT
9.46793E+14,3 to 15 Years,M.Com,64-91,Managua,Nicaragua,12.8654,-85.2072,Intern,126953,10-12-2022,Both,Web Developer,Full-Stack Developer,USAJOBS,Frontend and backend development Database integration Problem-solving API knowledge,Prudential Financial
1.35981E+15,0 to 11 Years,BBA,65-93,Yaounde,Cameroon,7.3697,12.3547,Full-Time,49521,11-10-2022,Female,Structural Engineer,Bridge Engineer,FlexJobs,Bridge design Civil engineering Structural analysis AutoCAD proficiency Project management,HF Sinclair
1.45959E+15,3 to 14 Years,BCA,63-95,New Delhi,India,20.5937,78.9629,Contract,36274,28-08-2023,Both,QA Analyst,Performance Testing Specialist,FlexJobs,Performance testing Load testing Stress testing Test scenarios Performance monitoring Benchmarking Performance analysis,Shriram Transport Finance Company
1.06911E+15,3 to 15 Years,MCA,62-83,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Part-Time,54361,08-02-2023,Female,Art Director,Visual Designer,Snagajob,Graphic design Typography User interface (UI) design Adobe Creative Suite proficiency Branding and visual identity creation,Polaris
1.48178E+15,3 to 9 Years,BA,57-102,Thimphu,Bhutan,27.5142,90.4336,Temporary,44366,22-08-2023,Both,QA Engineer,QA Manager,FlexJobs,Quality assurance Process improvement Team leadership Problem-solving Quality control,Apollo Global Management
2.1193E+15,5 to 13 Years,M.Com,63-130,Nuku?alofa,Tonga,-21.1789,-175.1982,Temporary,104285,15-03-2022,Both,Account Director,Account Strategist,The Muse,Account management Client relations Marketing strategies Campaign optimization Data analysis Communication skills,Seek Limited
3.09365E+14,5 to 15 Years,BCA,61-94,Riga,Latvia,56.8796,24.6032,Temporary,32133,05-04-2023,Female,Sales Representative,Inside Sales Representative,Snagajob,"Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building",United Natural Foods
